Plot ID,Elevation_MASL,Latitude,Longitude,Slope..Degrees.,Temp,Ppt,Eto,WB,Aspect,Crown_cover....,Forest_Types,Scientific_me,Family,Height_cm,Cover.
94,855,27.017196,90.559462,52,20.88,1864.12,972.86,1639.87,45,50,Warm broad leaved forest (500-1500),Marrubium vulgare,Urticaceae,30,25
94,855,27.017196,90.559462,52,20.88,1864.12,972.86,1639.87,45,50,Warm broad leaved forest (500-1500),Perilla frutescens,Labiatae,40,70
95,911,27.01715,90.56438,30,20.57,2262.63,965.85,2134.91,315,40,Cool broadleaved forest (1500-3000),Mikania micrantha,Compositae,30,45
95,911,27.01715,90.56438,30,20.57,2262.63,965.85,2134.91,315,40,Cool broadleaved forest (1500-3000),Lysimachia congestiflora,Primulaceae,12,21
95,911,27.01715,90.56438,30,20.57,2262.63,965.85,2134.91,315,40,Cool broadleaved forest (1500-3000),Commeli benghalensis,Commeliceae,25,10
96,971,27.015343,90.570674,32,20.24,2235.87,957.96,2092.68,315,35,Cool broadleaved forest (1500-3000),Mentha spicata,Labiatae,30,12
97,916,27.013436,90.57428,35,20.54,2191.84,964.44,2030.6,0,45,Warm broad leaved forest (500-1500),Laportea bulbifera,Verbeceae,10,5
98,942,27.010322,90.577664,45,20.39,2028.59,960.53,1813.09,0,50,Warm broad leaved forest (500-1500),Melinis minutiflora,Gramineae,20,42
99,1297,27.00145,90.55615,17,18.43,2637.49,914.28,2475.74,270,45,Warm broad leaved forest (500-1500),Elastestema platyphyllum,Elaeocarpaceae,20,20
99,1297,27.00145,90.55615,17,18.43,2637.49,914.28,2475.74,270,45,Warm broad leaved forest (500-1500),Elsholtzia fruticosa,Labiatae,70,70
99,1297,27.00145,90.55615,17,18.43,2637.49,914.28,2475.74,270,45,Warm broad leaved forest (500-1500),Elsholtzia blanda,Labiatae,40,2
100,1735,27.023697,90.619164,29,16.07,2224.01,864.23,2108.3,135,75,Cool broadleaved forest (1500-3000),Maranta arundicea,Urticaceae,25,20
100,1735,27.023697,90.619164,29,16.07,2224.01,864.23,2108.3,135,75,Cool broadleaved forest (1500-3000),Marrubium vulgare,Urticaceae,25,30
100,1735,27.023697,90.619164,29,16.07,2224.01,864.23,2108.3,135,75,Cool broadleaved forest (1500-3000),Melinis minutiflora,Gramineae,50,30
100,1735,27.023697,90.619164,29,16.07,2224.01,864.23,2108.3,135,75,Cool broadleaved forest (1500-3000),Mentha spicata,Labiatae,30,45
100,1735,27.023697,90.619164,29,16.07,2224.01,864.23,2108.3,135,75,Cool broadleaved forest (1500-3000),Mikania micrantha,Compositae,1.5,40
101,1964,27.018803,90.614084,25,14.81,2335.57,834.57,2212.61,135,75,Cool broadleaved forest (1500-3000),Laportea bulbifera,Verbeceae,15,25
102,1540,27.0121,90.611801,25,17.12,2384.04,886.15,2240.55,180,60,Cool broadleaved forest (1500-3000),Perilla frutescens,Labiatae,60,25
102,1540,27.0121,90.611801,25,17.12,2384.04,886.15,2240.55,180,60,Cool broadleaved forest (1500-3000),Girardi diversifolia,Rosaceae,50,25
102,1540,27.0121,90.611801,25,17.12,2384.04,886.15,2240.55,180,60,Cool broadleaved forest (1500-3000),Isoglossa colli,Acanthaceae,36,58
102,1540,27.0121,90.611801,25,17.12,2384.04,886.15,2240.55,180,60,Cool broadleaved forest (1500-3000),Justicia santapaui,Acanthaceae,30,25
102,1540,27.0121,90.611801,25,17.12,2384.04,886.15,2240.55,180,60,Cool broadleaved forest (1500-3000),Koenigia mollis,Polygoceae,30,25
102,1540,27.0121,90.611801,25,17.12,2384.04,886.15,2240.55,180,60,Cool broadleaved forest (1500-3000),Laportea bulbifera,Verbeceae,5,70
103,1495,27.015498,90.604808,29,17.37,2284.11,892.5,2142.14,315,60,Cool broadleaved forest (1500-3000),Laportea bulbifera,Verbeceae,5,70
104,1426,27.001931,90.599303,30,17.72,2363.66,898.26,2165.31,270,70,Cool broadleaved forest (1500-3000),Laportea bulbifera,Verbeceae,5,70
104,1426,27.001931,90.599303,30,17.72,2363.66,898.26,2165.31,270,71,Cool broadleaved forest (1500-3000),Hedychium deceptum,Zingiberaceae,30,45
104,1426,27.001931,90.599303,30,17.72,2363.66,898.26,2165.31,270,72,Cool broadleaved forest (1500-3000),Ageratinum conizodes,Compositae,25,25
106,1161,27.006491,90.591801,38,19.18,2180.16,932.35,1976.04,225,50,Cool broadleaved forest (1500-3000),Ageratinum conizodes,Compositae,30,50
107,1034,27.008741,90.588421,22,19.88,2473.28,948.7,2333.31,315,40,Cool broadleaved forest (1500-3000),Ageratinum conizodes,Compositae,30,60
107,1034,27.008741,90.588421,22,19.88,2473.28,948.7,2333.31,315,40,Cool broadleaved forest (1500-3000),Lactuca dissecta,Compositae,25,40
108,1023,27.01138,90.583954,30,19.95,2298.85,950.63,2145.65,225,40,Cool broadleaved forest (1500-3000),Melinis minutiflora,Gramineae,50,50
#N/A,1117,27.05395,90.322111,1,19.52,2635.88,947.86,2745.1,90,70,Warm broad leaved forest (500-1500),Melinis minutiflora,Gramineae,50,50
#N/A,1280,27.044571,90.313469,25,18.61,2228.43,925.51,2232.88,0,65,Warm broad leaved forest (500-1500),Melinis minutiflora,Gramineae,50,50
109,1035,26.938002,90.421289,30,19.73,2934.02,933.64,2428.78,315,45,Warm broad leaved forest (500-1500),Melinis minutiflora,Gramineae,50,50
110,1122,26.9408,90.423796,32,19.26,2864.82,923.35,2372.7,315,50,Warm broad leaved forest (500-1500),Geum urbanum,Rosaceae,40,20
110,1122,26.9408,90.423796,32,19.26,2864.82,923.35,2372.7,315,50,Warm broad leaved forest (500-1500),Geum aleppicum,Rosaceae,20,70
111,1251,26.94327,90.426215,45,18.56,2571.53,907.75,2068.5,315,30,Warm broad leaved forest (500-1500),Elatostema sessile,Urticaceae,3,10
111,1251,26.94327,90.426215,45,18.56,2571.53,907.75,2068.5,315,30,Warm broad leaved forest (500-1500),Perilla frutescens,Labiatae,60,15
111,1251,26.94327,90.426215,45,18.56,2571.53,907.75,2068.5,315,30,Warm broad leaved forest (500-1500),Cyanthillium cinereum,Compositae,60,2
112,1259,26.945234,90.431609,20,18.52,3083.88,907.16,2625.48,135,60,Warm broad leaved forest (500-1500),Cyanthillium cinereum,Compositae,60,2
113,1434,26.948452,90.434213,20,17.57,3053.43,885.97,2612.01,315,60,Warm broad leaved forest (500-1500),Cyanthillium cinereum,Compositae,60,2
114,1470,26.947789,90.44284,15,17.37,3168.85,881.33,2723.95,0,70,Warm broad leaved forest (500-1500),Cyanthillium cinereum,Compositae,60,2
115,1493,26.945033,90.448376,25,17.24,2971.3,877.87,2504.68,180,80,Warm broad leaved forest (500-1500),Commeli benghalensis,Commeliceae,30,5
115,1493,26.945033,90.448376,25,17.24,2971.3,877.87,2504.68,180,80,Warm broad leaved forest (500-1500),Elatostema sessile,Urticaceae,60,2
115,1493,26.945033,90.448376,25,17.24,2971.3,877.87,2504.68,180,80,Warm broad leaved forest (500-1500),Arisaema flavum,Araceae,80,2
115,1493,26.945033,90.448376,25,17.24,2971.3,877.87,2504.68,180,80,Warm broad leaved forest (500-1500),Pellionia radicans,Convallariaceae,60,10
115,1493,26.945033,90.448376,25,17.24,2971.3,877.87,2504.68,180,80,Warm broad leaved forest (500-1500),Elastestema platyphyllum,Elaeocarpaceae,3,2
116,1471,26.944426,90.45351,22,17.36,3041.34,880.49,2573.14,225,90,Warm broad leaved forest (500-1500),Hedychium thyrsiforme,Zingiberaceae,90,5
116,1471,26.944426,90.45351,22,17.36,3041.34,880.49,2573.14,225,90,Warm broad leaved forest (500-1500),Pellionia radicans,Convallariaceae,60,5
116,1471,26.944426,90.45351,22,17.36,3041.34,880.49,2573.14,225,90,Warm broad leaved forest (500-1500),Ardisia creta,Myrsiceae,60,4
116,1471,26.944426,90.45351,22,17.36,3041.34,880.49,2573.14,225,90,Warm broad leaved forest (500-1500),Elastestema platyphyllum,Elaeocarpaceae,3,2
116,1471,26.944426,90.45351,22,17.36,3041.34,880.49,2573.14,225,90,Warm broad leaved forest (500-1500),Begonia annulate,Begoniaceae,30,2
117,1605,26.943589,90.45644,24,16.62,3004.31,863.57,2527.82,225,60,Cool broadleaved forest (1500-3000),Elatostema sessile,Urticaceae,50,5
117,1605,26.943589,90.45644,24,16.62,3004.31,863.57,2527.82,225,60,Cool broadleaved forest (1500-3000),Arisaema flavum,Araceae,20,2
117,1605,26.943589,90.45644,24,16.62,3004.31,863.57,2527.82,225,60,Cool broadleaved forest (1500-3000),Alocasia flemingia,Araceae,60,20
118,1130,26.932497,90.475301,35,19.2,2863,920.6,2315.31,90,60,Warm broad leaved forest (500-1500),Alocasia flemingia,Araceae,60,20
119,1220,26.931449,90.471673,17,18.71,3272.45,909.13,2725.3,45,40,Warm broad leaved forest (500-1500),Piper pedicilatum,Piperaceae,30,40
119,1220,26.931449,90.471673,17,18.71,3272.45,909.13,2725.3,45,40,Warm broad leaved forest (500-1500),Piper nigrum,Piperaceae,60,4
120,1358,26.936029,90.468649,35,17.96,2832.52,892.85,2302.94,90,40,Warm broad leaved forest (500-1500),Piper mullesua,Piperaceae,40,40
120,1358,26.936029,90.468649,35,17.96,2832.52,892.85,2302.94,90,40,Warm broad leaved forest (500-1500),Piper longum,Piperaceae,20,4
120,1358,26.936029,90.468649,35,17.96,2832.52,892.85,2302.94,90,40,Warm broad leaved forest (500-1500),Piper longum,Piperaceae,30,1
121,1591,26.939053,90.467407,10,16.69,3360.27,864.36,2855.45,45,60,Cool broadleaved forest (1500-3000),Piper longum,Piperaceae,30,1
122,1293,26.940831,90.473934,45,18.32,2580.85,901.98,2060.97,0,30,Warm broad leaved forest (500-1500),Piper betleoides,Piperaceae,60,2
123,1163,26.940903,90.478324,33,19.04,2828.7,918.25,2332.4,0,40,Warm broad leaved forest (500-1500),Pilea bracteosa,Urticaceae,40,5
124,1079,26.943323,90.480651,40,19.5,2660.11,929.26,2166.97,0,40,Warm broad leaved forest (500-1500),Pilea bracteosa,Urticaceae,40,5
125,1106,26.946501,90.485064,47,19.36,2489.96,926.56,1996.94,0,20,Warm broad leaved forest (500-1500),Paspalum conjugatum,Gramineae,40,2
126,1120,26.946085,90.490767,27,19.28,2907.44,924.72,2448.31,0,50,Warm broad leaved forest (500-1500),Paspalum conjugatum,Gramineae,40,2
127,790,26.948374,90.540515,32,21.1,2767.95,966.45,2317.33,90,40,Warm broad leaved forest (500-1500),Discorea divercata,Asclepiadaceae,20,10
127,790,26.948374,90.540515,32,21.1,2767.95,966.45,2317.33,90,40,Warm broad leaved forest (500-1500),Dischidia nummularia,Asclepiadaceae,90,5
127,790,26.948374,90.540515,32,21.1,2767.95,966.45,2317.33,90,40,Warm broad leaved forest (500-1500),Dichrocephala integrifolia,Compositae,60,40
127,790,26.948374,90.540515,32,21.1,2767.95,966.45,2317.33,90,40,Warm broad leaved forest (500-1500),Dichrocephala integrifolia,Compositae,20,20
128,760,26.944756,90.533992,45,21.25,2533.02,969.44,2037.46,315,50,Warm broad leaved forest (500-1500),Arisaema tortuosum,Araceae,60,50
128,760,26.944756,90.533992,45,21.25,2533.02,969.44,2037.46,315,50,Warm broad leaved forest (500-1500),Perilla frutescens,Labiatae,30,4
129,663,26.953411,90.531838,38,21.8,2602.46,983.39,2170.17,45,58,Warm broad leaved forest (500-1500),Globba racemosa,Zingiberaceae,40,2
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Maranta arundicea,Urticaceae,60,3
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,41,Warm broad leaved forest (500-1500),Strophilanthus spp,Strophilanthus spp,18,25
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,42,Warm broad leaved forest (500-1500),Phrynium pubinerve,Marantaceae,50,12
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Impatiens radiata,Balsamiceae,25,10
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Strophilanthus spp,Strophilanthus spp,20,25
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Strophilanthus spp,Strophilanthus spp,20,25
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Strophilanthus spp,Strophilanthus spp,20,25
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Perilla frutescens,Labiatae,48,10
136,353,26.898976,90.433494,0,23.39,4039.34,1010.65,3236.6,270,30,Sub-tropical forest (100-500),Hedychium deceptum,Zingiberaceae,50,5
136,353,26.898976,90.433494,0,23.39,4039.34,1010.65,3236.6,270,30,Sub-tropical forest (100-500),Hedychium cororium,Zingiberaceae,50,2
137,493,26.91453,90.444251,10,22.65,3617.01,996.43,2955.89,180,25,Sub-tropical forest (100-500),Brachiaria subquadripara,Nyctagiceae,50,20
137,493,26.91453,90.444251,10,22.65,3617.01,996.43,2955.89,180,25,Sub-tropical forest (100-500),Cyanthillium cinereum,Compositae,10,10
137,493,26.91453,90.444251,10,22.65,3617.01,996.43,2955.89,180,25,Sub-tropical forest (100-500),Discorea divercata,Asclepiadaceae,30,5
138,563,26.915837,90.440172,20,22.27,3368.2,987.96,2726.02,45,40,Warm broad leaved forest (500-1500),Discorea divercata,Asclepiadaceae,30,5
139,517,26.918264,90.436432,20,22.53,3344.54,994.22,2720.1,225,30,Warm broad leaved forest (500-1500),Perilla frutescens,Labiatae,40,20
140,515,26.924954,90.432194,35,22.56,2944.05,995.88,2361.17,180,40,Warm broad leaved forest (500-1500),Perilla frutescens,Labiatae,40,20
141,494,26.919708,90.42612,45,22.66,2780.47,997.4,2154.01,90,30,Sub-tropical forest (100-500),Perilla frutescens,Labiatae,40,20
142,644,26.92597,90.420319,13,21.85,3433.89,979.97,2856.99,315,25,Warm broad leaved forest (500-1500),Perilla frutescens,Labiatae,40,20
143,353,26.898918,90.436604,4,23.39,3938.02,1010.64,3145.42,180,60,Sub-tropical forest (100-500),Alocasia flemingia,Araceae,90,4
144,382,26.903852,90.436092,4,23.24,3882.6,1008.05,3129.49,180,20,Sub-tropical forest (100-500),Alocasia flemingia,Araceae,90,4
145,405,26.918404,90.491804,7,23.14,3634.63,1008.25,2997.97,45,40,Sub-tropical forest (100-500),Cyanthillium cinereum,Compositae,7,5
145,405,26.918404,90.491804,7,23.14,3634.63,1008.25,2997.97,45,40,Sub-tropical forest (100-500),Ageratinum conizodes,Compositae,20,10
145,405,26.918404,90.491804,7,23.14,3634.63,1008.25,2997.97,45,40,Sub-tropical forest (100-500),Maranta arundicea,Urticaceae,20,5
146,450,26.921374,90.491924,27,22.9,3139.15,1003.25,2535.86,45,40,Sub-tropical forest (100-500),Pennisetum clandestinum,Gramineae,15,1
147,435,26.923953,90.491011,27,22.99,3114.3,1005.67,2528.16,45,40,Sub-tropical forest (100-500),Pennisetum clandestinum,Gramineae,15,1
148,470,26.927284,90.487684,28,22.81,3060.91,1002,2495.5,180,40,Sub-tropical forest (100-500),Pennisetum clandestinum,Gramineae,15,1
149,386,26.91272,90.484821,25,23.24,3272.39,1009.43,2611.65,180,40,Sub-tropical forest (100-500),Lysimachia congestiflora,Primulaceae,1,45
149,386,26.91272,90.484821,25,23.24,3272.39,1009.43,2611.65,180,40,Sub-tropical forest (100-500),Oplismenus burmannii,Gramineae,1,23
150,469,26.916587,90.483691,28,22.79,3165.94,999.87,2530.74,270,40,Sub-tropical forest (100-500),Oplismenus burmannii,Gramineae,1,23
151,957,26.928758,90.471957,5,20.14,3580.33,941.44,3008.65,90,95,Sub-tropical forest (100-500),Lobelia nicotianifolia,Campanulaceae,30,15
152,1030,26.928758,90.471957,38,19.74,2834.06,932.31,2261.82,45,60,Sub-tropical forest (100-500),Lobelia nicotianifolia,Campanulaceae,30,15
153,762,26.923555,90.476554,40,21.2,2838.22,964.71,2235.5,135,95,Sub-tropical forest (100-500),Perilla frutescens,Labiatae,36,25
153,762,26.923555,90.476554,40,21.2,2838.22,964.71,2235.5,135,95,Sub-tropical forest (100-500),Perilla frutescens,Labiatae,0.2,45
154,363,26.895308,90.544089,20,23.33,3555.15,1008.62,2762.05,270,30,Sub-tropical forest (100-500),Perilla frutescens,Labiatae,20,5
155,412,26.900101,90.546163,15,23.07,3622.36,1003.51,2858.49,180,30,Sub-tropical forest (100-500),Perilla frutescens,Labiatae,20,5
156,532,26.903881,90.551045,15,22.42,3580.15,989.31,2843.3,270,50,Sub-tropical forest (100-500),Perilla frutescens,Labiatae,10,5
157,574,26.906261,90.553161,5,22.19,3796.56,984.56,3060.49,135,30,Warm broad leaved forest (500-1500),Amischotolype hispida,Myrsiceae,60,5
157,574,26.906261,90.553161,5,22.19,3796.56,984.56,3060.49,135,30,Warm broad leaved forest (500-1500),Arisaema serratum,Araceae,30,5
157,574,26.906261,90.553161,5,22.19,3796.56,984.56,3060.49,135,30,Warm broad leaved forest (500-1500),Arisaema concinnum,Araceae,40,20
157,574,26.906261,90.553161,5,22.19,3796.56,984.56,3060.49,135,30,Warm broad leaved forest (500-1500),Arisaema tortuosum,Araceae,28,6
158,646,26.909146,90.556305,20,21.81,3404.91,976.17,2710.35,225,60,Warm broad leaved forest (500-1500),Arisaema tortuosum,Araceae,28,6
159,747,26.909073,90.558701,24,21.25,3312.28,963.53,2618.03,315,60,Warm broad leaved forest (500-1500),Amblyanthopsis bhotanica,Amaranthaceae,60,5
160,451,26.921386,90.542636,10,22.9,3517.25,1003.13,2904.39,45,30,Sub-tropical forest (100-500),Amblyanthopsis bhotanica,Amaranthaceae,60,5
161,512,26.921957,90.545361,35,22.57,2943.08,995.63,2335.88,0,30,Sub-tropical forest (100-500),Amblyanthopsis bhotanica,Amaranthaceae,60,5
162,522,26.924023,90.547898,35,22.52,2922.97,994.81,2328.39,135,38,Warm broad leaved forest (500-1500),Amblyanthopsis bhotanica,Amaranthaceae,20,5
163,645,26.870013,90.190148,15,21.73,4072.17,968.03,3060.5,225,80,Warm broad leaved forest (500-1500),Amblyanthopsis bhotanica,Amaranthaceae,20,5
164,682,26.868244,90.186087,10,21.53,4223.79,963.04,3179.86,135,30,Warm broad leaved forest (500-1500),Elsholtzia regulosa,Labiatae,3,5
164,682,26.868244,90.186087,10,21.53,4223.79,963.04,3179.86,135,30,Warm broad leaved forest (500-1500),Curcuma aromatica,Zingiberaceae,3,3
164,682,26.868244,90.186087,10,21.53,4223.79,963.04,3179.86,135,30,Warm broad leaved forest (500-1500),Geum urbanum,Rosaceae,45,13
164,682,26.868244,90.186087,10,21.53,4223.79,963.04,3179.86,135,30,Warm broad leaved forest (500-1500),Geum urbanum,Rosaceae,14,3
164,682,26.868244,90.186087,10,21.53,4223.79,963.04,3179.86,135,30,Warm broad leaved forest (500-1500),Colocasia esculenta,Araceae,5,15
164,682,26.868244,90.186087,10,21.53,4223.79,963.04,3179.86,135,30,Warm broad leaved forest (500-1500),Agerati Adenophora,Compositae,45,60
164,682,26.868244,90.186087,10,21.53,4223.79,963.04,3179.86,135,30,Warm broad leaved forest (500-1500),Gynura divaricata,Compositae,11,3
165,648,26.866997,90.193911,20,21.71,3980.4,967.02,2955.89,180,90,Warm broad leaved forest (500-1500),Gynura divaricata,Compositae,11,3
166,581,26.862943,90.198932,35,22.07,3655.99,974.54,2629.16,180,70,Warm broad leaved forest (500-1500),Elatostema sessile,Urticaceae,5,1
167,343,26.869789,90.216851,11,23.39,4169.43,1005.74,3147.62,180,30,Sub-tropical forest (100-500),Desmodium triflorum,Leguminosae,5,2
167,343,26.869789,90.216851,11,23.39,4169.43,1005.74,3147.62,180,30,Sub-tropical forest (100-500),Cynodon dactylon,Gramineae,3,1
168,354,26.870022,90.209988,30,23.33,3692.44,1004.41,2719.44,135,45,Sub-tropical forest (100-500),Desmodium triflorum,Leguminosae,6,12
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,35,Sub-tropical forest (100-500),Desmodium triflorum,Leguminosae,9,2
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,35,Sub-tropical forest (100-500),Desmodium triflorum,Leguminosae,10,1
169,436,26.876267,90.206768,30,22.89,3622.28,995.48,2699.43,225,35,Sub-tropical forest (100-500),Impatiens radiata,Balsamiceae,7,2
170,456,26.882367,90.200879,8,22.79,4099.93,994.27,3178.78,225,60,Sub-tropical forest (100-500),Impatiens radiata,Balsamiceae,6,2
170,456,26.882367,90.200879,8,22.79,4099.93,994.27,3178.78,225,60,Sub-tropical forest (100-500),Impatiens radiata,Balsamiceae,6,2
171,486,26.8831,90.194407,34,22.63,3454.87,990.67,2590.43,45,60,Sub-tropical forest (100-500),Impatiens radiata,Balsamiceae,11,5
171,486,26.8831,90.194407,34,22.63,3454.87,990.67,2590.43,45,60,Sub-tropical forest (100-500),Elatostema lineolatum,Urticaceae,15,5
172,890,26.857785,90.59288,21,20.36,3946.62,934.83,2836.29,135,60,Warm broad leaved forest (500-1500),Elatostema lineolatum,Urticaceae,15,5
173,1045,26.859914,90.596602,20,19.52,3944.91,915.9,2848.81,90,60,Warm broad leaved forest (500-1500),Elatostema lineolatum,Urticaceae,15,5
174,475,26.884809,90.581893,17,22.69,3732.93,992.41,2850,0,40,Sub-tropical forest (100-500),Elatostema lineolatum,Urticaceae,20,10
175,543,26.884134,90.587,15,22.32,3788.15,983.77,2894.82,315,40,Sub-tropical forest (100-500),Rumex nepalensis,Polygoceae,30,4
175,543,26.884134,90.587,15,22.32,3788.15,983.77,2894.82,315,40,Sub-tropical forest (100-500),Oplismenus hirtellus,Gramineae,28,5
176,654,26.882458,90.589523,15,21.71,3806.55,969.54,2897.82,315,50,Warm broad leaved forest (500-1500),Oplismenus hirtellus,Gramineae,28,5
177,799,26.883035,90.593477,17,20.91,3749.64,951.53,2847.54,315,20,Warm broad leaved forest (500-1500),Oplismenus hirtellus,Gramineae,20,4
178,890,26.882591,90.596188,12,20.41,3877.44,940.06,2959.84,315,40,Warm broad leaved forest (500-1500),Oplismenus hirtellus,Gramineae,20,4
178,1083,26.882779,90.599534,15,19.36,3799.94,915.98,2887.71,0,48,Warm broad leaved forest (500-1500),Oplismenus hirtellus,Gramineae,20,4
179,1153,26.881392,90.603159,24,18.97,3595.66,906.94,2686.62,0,60,Warm broad leaved forest (500-1500),Oplismenus hirtellus,Gramineae,20,4
179,1153,26.881392,90.603159,24,18.97,3595.66,906.94,2686.62,0,61,Warm broad leaved forest (500-1500),Oplismenus hirtellus,Gramineae,20,4
179,1153,26.881392,90.603159,24,18.97,3595.66,906.94,2686.62,0,62,Warm broad leaved forest (500-1500),Solunum torvum,Compositae,20,5
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Lysimachia congestiflora,Primulaceae,50,2
180,268,26.838174,90.19906,0,23.73,4882.69,1008.44,3503.22,180,80,Sub-tropical forest (100-500),Lysimachia congestiflora,Primulaceae,50,2
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,40,Warm broad leaved forest (500-1500),Lysimachia congestiflora,Primulaceae,50,2
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,70,Warm broad leaved forest (500-1500),Lysimachia congestiflora,Primulaceae,50,2
182,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,71,Warm broad leaved forest (500-1500),Persicaria nepalensis,Polygoceae,30,12
182,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,72,Warm broad leaved forest (500-1500),Mikania micrantha,Compositae,40,25
182,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,73,Warm broad leaved forest (500-1500),Mentha spicata,Labiatae,20,5
183,358,26.829701,90.190326,5,23.22,4863.99,995.4,3418.58,180,5,Sub-tropical forest (100-500),Laportea bulbifera,Verbeceae,11,20
183,358,26.829701,90.190326,5,23.22,4863.99,995.4,3418.58,180,5,Sub-tropical forest (100-500),Lysimachia congestiflora,Primulaceae,10,5
184,375,26.827862,90.187711,6,23.13,4862.74,992.89,3402.39,180,20,Sub-tropical forest (100-500),Isoglossa colli,Acanthaceae,8,75
184,375,26.827862,90.187711,6,23.13,4862.74,992.89,3402.39,180,20,Sub-tropical forest (100-500),Justicia santapaui,Acanthaceae,95,50
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Justicia santapaui,Acanthaceae,95,50
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Elatostema sessile,Urticaceae,70,1
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Elsholtzia regulosa,Labiatae,6,5
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Artemisia absinthium,Annoceae,8,5
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Persicaria chinensis,Polygoceae,10,10
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Elastestema stewardii,Elaeocarpaceae,15,10
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Boehmeria himiltonia,Urticaceae,9,15
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Elatostema lineolatum,Urticaceae,15,20
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Elastostema acumita,Elaeocarpaceae,5,45
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Elatostema lineolatum,Urticaceae,5,1
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Elastostema acumita,Elaeocarpaceae,4,1
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Elastestema stewardii,Elaeocarpaceae,3,1
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,55,Warm broad leaved forest (500-1500),Elastestema platyphyllum,Elaeocarpaceae,8,5
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,55,Warm broad leaved forest (500-1500),Discorea divercata,Asclepiadaceae,6,1
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,25,Sub-tropical forest (100-500),Maoutia puya,Urticaceae,10,5
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Elastestema platyphyllum,Elaeocarpaceae,10,20
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Hedychium thyrsiforme,Zingiberaceae,10,20
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,30,Sub-tropical forest (100-500),Hedychium thyrsiforme,Zingiberaceae,10,20
192,479,26.845475,90.608699,34,22.59,3767.66,983.6,2582.5,270,60,Sub-tropical forest (100-500),Elatostema sessile,Urticaceae,1.2,10
192,479,26.845475,90.608699,34,22.59,3767.66,983.6,2582.5,270,60,Sub-tropical forest (100-500),Setaria palmifolia,Gramineae,1,2
193,520,26.849019,90.606233,36,22.37,3677.25,979.23,2526.22,90,60,Sub-tropical forest (100-500),Elatostema lineolatum,Urticaceae,40,5
193,520,26.849019,90.606233,36,22.37,3677.25,979.23,2526.22,90,60,Sub-tropical forest (100-500),Elastestema platyphyllum,Elaeocarpaceae,20,5
